      17  PHL2525bn6 STCOR 0   PHL2525_cleanbaseavg.fits
GALACTIC
coordinates (deg)    8.068236e+01 -7.231680e+01
VLSR          Ta*
       3.830e+02      -2.809e-02
       3.842e+02      -2.910e-02
       3.854e+02      -1.090e-02
       3.866e+02      -2.919e-02
       3.878e+02      -2.584e-02
       3.890e+02      -2.580e-02
       3.903e+02       3.935e-03
       3.915e+02       2.062e-02
       3.927e+02       1.519e-02
       3.939e+02      -6.349e-03
       3.951e+02      -7.414e-02
       3.963e+02      -5.629e-02
       3.975e+02      -8.336e-02
       3.987e+02      -9.033e-02
       3.999e+02      -1.352e-01
       4.011e+02      -1.146e-01
       4.023e+02      -3.751e-02
       4.035e+02      -1.409e-02
       4.047e+02      -2.310e-02
       4.060e+02      -1.874e-02
       4.072e+02      -2.142e-02
       4.084e+02      -3.566e-02
       4.096e+02      -1.886e-02
       4.108e+02      -6.961e-03
       4.120e+02      -2.558e-02
       4.132e+02      -5.111e-02
       4.144e+02      -7.974e-03
       4.156e+02      -1.458e-02
       4.168e+02      -6.080e-02
       4.180e+02      -3.933e-02
       4.192e+02      -4.121e-02
       4.204e+02      -2.945e-02
       4.217e+02      -2.224e-02
       4.229e+02      -6.140e-02
       4.241e+02      -2.974e-02
       4.253e+02      -4.472e-02
